API/UWI,Operator Alias,Well/Lease Name,Well Number,Entity Type,County/Parish,Reservoir,Production Type,Producing Status,Drill Type,First Prod Date,Last Prod Date,Cum Gas,Cum Oil,Cum BOE,Cum Water,Cum MMCFGE,Cum BCFGE,Daily Gas,Daily Oil,First Month Oil,First Month Gas,First Month Water,First 6 Oil,First 6 Gas,First 6 BOE,First 6 Water,First 12 Oil,First 12 Gas,First 12 BOE,First 12 MMCFGE,First 12 Water,First 24 Oil,First 24 Gas,First 24 BOE,First 24 MMCFGE,First 24 Water,First 60 Oil,First 60 Gas,First 60 BOE,First 60 Water,First 60 MMCFGE,Prac IP Oil Daily,Prac IP Gas Daily,Prac IP CFGED,Prac IP BOE,Latest Oil,Latest Gas,Latest Water,Prior 12 Oil,Prior 12 Gas,Prior 12 Water,Last Test Date,Last Flow Pressure,Last WHSIP,2nd Month GOR,Latest GOR,Cum GOR,Last 12 Yield,2nd Month Yield,Latest Yield,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak BOE,Peak BOE Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Upper Perforation,Lower Perforation,Gas Gravity,Oil Gravity,Completion Date,Well Count,Max Active Wells,Months Produced,Gas Gatherer,Oil Gatherer,Lease Number,Spud Date,Measured Depth (TD),True Vertical Depth,Gross Perforated Interval,Field,State,District,Basin,Country,Section,Township,Range,Abstract,Block,Survey,OCS Area,PGC Area,Surface Latitude (WGS84),Surface Longitude (WGS84),Reported Operator,Last 12 Oil,Last 12 Gas,Last 12 Water,Entity ID
42389354410000,CARRIZO (PERMIAN) LLC,ZEMAN 40 ALLOC. B,1H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,12/1/2016,4/1/2018,617079,164923,267770,0,1607,2,1691,452,28,0,0,9264,28967,14092,0,140548,519863,227192,1363,0,,,,,,,,,,,0,0,387,0,8159,30382,0,30,0,0,,,,,3742.3,3740,267.215,0,268.5,101425,2,30479,7,47383,7,284,7,11088,19240,,45.9,5/16/2017,1,1,14,CAPROCK PERMIAN PROCESSING LLC,ORYX SO. DELAWARE OGT LLC,48785,10/28/2016,19285,,8152,PHANTOM,TX,8,PERMIAN BASIN,USA,40,0,0,1131,4,H&GN RR CO,(N/A),P-440,31.4668571,-103.5163011,CARRIZO (PERMIAN) LLC,164893,617079,0,129928641
42389354990000,"OCCIDENTAL ENERGY COMPANY,INC.",ALLEN 39,16H,COM,REEVES (TX),TREND AREA,OIL,ACTIVE,H,3/1/2017,4/1/2018,288189,144016,192048,270698,1152,1,713,352,5075,6669,7705,84203,158155,110562,145698,133403,258061,176413,1058,250900,,,,,,,,,,,857,1115,6258067,1043,4564,12293,8403,30789,40127,46745,,,,1300,2190.838,2000,456.446,768.5,371.3,38602,5,25714,2,31290,2,188,2,10408,15304,,42.5,3/25/2017,1,1,14,ENERGY TRANSFER COMPANY,"BRIDGER TRANSPORTATION, LLC",48792,1/23/2017,15512,,4896,WOLFBONE,TX,8,PERMIAN BASIN,USA,39,0,0,750,51 T7S,T&P RR CO,(N/A),P-440,31.2146232,-103.4084941,OXY USA WTP LP,113227,248062,223953,129928642
42389355440000,NBL PERMIAN LLC,COLLIER APA 8,1H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,4/1/2017,4/1/2018,278471,210881,257293,427843,1544,2,705,534,8567,4200,17381,118871,138292,141920,241169,198274,255505,240858,1445,402265,,,,,,,,,,,981,1083,6970677,1162,12607,22966,25578,8567,4200,17381,,,,1100,1355.67,1320,737.643,906.1,548.9,33571,2,30420,2,36015,2,216,2,10894,15211,,42.05,4/14/2017,1,1,13,CLAYTON WILLIAMS PIPELINE CORP,CLAYTON WILLIAMS PIPELINE CORP,48791,2/24/2017,12500,,4317,HOEFS T-K,TX,8,PERMIAN BASIN,USA,8,0,0,4492,51 T8S,T&P RR CO,(N/A),P-440,31.1570841,-103.4417949,NBL PERMIAN LLC,202314,274271,410462,129928643
42389350060000,"OCCIDENTAL ENERGY COMPANY,INC.",THOMPSON 182W,1H,COM,REEVES (TX),TREND AREA,OIL,ACTIVE,H,3/1/2017,4/1/2018,338299,131602,187985,604428,1128,1,770,283,19998,34346,91848,91836,166284,119550,421789,122228,298915,172047,1032,561374,,,,,,,,,,,644,1133,4996700,833,4567,17226,20976,39319,68321,180586,,,,1760,2925.544,2570,341.817,568.7,265.1,34346,1,19998,1,25722,1,154,1,10845,17787,,42.5,3/1/2017,1,1,14,ENERGY TRANSFER COMPANY,ORYX SO. DELAWARE OGT LLC,48848,10/28/2016,17891,,6942,WOLFBONE,TX,8,PERMIAN BASIN,USA,182,0,0,4485,1,H&TC RR CO,(N/A),P-440,31.0823995,-103.3651739,OXY USA WTP LP,92283,269978,423842,129928675
42389350150000,"OCCIDENTAL ENERGY COMPANY,INC.",MANHATTAN 183W,1H,COM,REEVES (TX),TREND AREA,OIL,ACTIVE,H,2/1/2017,4/1/2018,422977,187928,258424,566777,1551,2,923,373,6196,8832,18992,114470,194675,146916,350875,171653,349492,229902,1379,524984,,,,,,,,,,,1107,1598,8239677,1373,5372,26517,13663,65324,92817,200232,,,,1440,2692.897,2250,371.347,692.7,202.6,49540,2,34315,2,42572,2,255,2,10652,17744,,42.5,2/21/2017,1,1,15,,,48830,11/25/2016,17862,,7092,WOLFBONE,TX,8,PERMIAN BASIN,USA,183,0,0,957,1,H&TC RR CO,(N/A),P-440,31.0822971,-103.3821864,OXY USA WTP LP,122604,330160,366545,129928676
42389351860000,APACHE CORPORATION,CHEYENNE,101BH,COM,REEVES (TX),CONS,OIL,ACTIVE,H,7/1/2016,4/1/2018,782938,13577,144067,83140,864,1,1656,17,4435,129343,27158,9407,382097,73090,57604,9407,382097,73090,439,57604,,,,,,,,,,,66,3276,3672355,612,442,60909,2707,9407,382097,57604,,,,49590,96124.94,57670,10.403,20.2,7.3,129343,1,4435,1,25992,1,156,1,10455,14108,,55.7,6/13/2016,1,1,12,(N/A),TRAFIGURA TRADING LLC,48536,4/25/2016,14195,,3653,ALPINE HIGH,TX,8,PERMIAN BASIN,USA,42,0,0,4575,13,H&GN RR CO,(N/A),P-440,31.0534597,-103.7488206,APACHE CORPORATION,4170,400841,25536,129928678
42389352650000,"PDC PERMIAN, INC.",ARGENTINE 71,1H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,12/1/2016,4/1/2018,719709,243844,363795,328237,2183,2,1271,400,10413,25552,14017,124522,329789,179487,167618,200655,576129,296676,1780,270100,,,,,,,,,,,885,2033,7340613,1223,7644,26985,10290,104851,272048,141139,,,,2300,3220.745,2950,310.487,435,283.3,68187,4,27421,2,37927,2,228,2,10820,15400,,45.67,12/12/2016,1,1,17,"EAGLECLAW MIDSTREAM VENTURES,LLC",BP PRODUCTS NORTH AMERICA INC.,48782,10/12/2016,11000,,4580,PHANTOM,TX,8,PERMIAN BASIN,USA,74,0,0,5429,4,H&GN RR CO,(N/A),P-440,31.4296062,-103.5514815,"PDC PERMIAN, INC.",138993,447661,187098,129928718
42389354940000,"RESOLUTE NATURAL RES. CO., LLC",SOUTH GOAT 2 UNIT,U 01H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,5/1/2017,4/1/2018,935070,353296,509141,1004278,3055,3,2562,968,56765,145033,161359,234553,627654,339162,666739,353296,935070,509141,3055,1004278,,,,,,,,,,,1733,5017,15413533,2569,14327,36845,40726,,,,,,,2900,2646.704,2650,377.828,345.4,388.8,150508,2,56765,1,80937,1,486,1,11135,21232,,50,4/18/2017,1,1,12,,,48405,3/1/2017,21335,,10097,PHANTOM,TX,8,PERMIAN BASIN,USA,21,0,0,372,2,H&GN RR CO,(N/A),P-440,31.67493,-103.7073611,"RESOLUTE NATURAL RES. CO., LLC",353296,935070,1004278,129928719
42389353700000,CIMAREX ENERGY COMPANY,PAGODA STATE 57-13 UNIT,2H,WELL,REEVES (TX),WOLFCAMP,GAS,ACTIVE,H,4/1/2017,4/1/2018,1632411,209364,481432,1407743,2889,3,4133,530,3658,25098,21644,102497,754616,228266,650759,197689,1523002,451523,2709,1313392,,,,,,,,,,,721,4764,9086710,1514,11675,109409,94351,3658,25098,21644,6/1/2017,1043,6615,6610,7813.642,7800,127.981,151.3,106.7,154022,7,22336,2,46948,2,282,2,11259,20983,0.79,45.9,4/12/2017,1,1,13,CIMAREX ENERGY CO.,ETP CRUDE LLC,282518,11/24/2016,21094,,9724,"FORD, WEST",TX,8,PERMIAN BASIN,USA,13,0,0,3948,57,PSL,(N/A),P-440,31.5847808,-103.8110024,CIMAREX ENERGY CO.,205706,1607313,1386099,129933595
42389351890000,JAGGED PEAK ENERGY LLC,CHUPACABRA 1213-7,1H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,3/1/2017,4/1/2018,329804,286989,341956,533801,2052,2,760,653,29149,29470,54217,167067,184543,197824,310745,262848,300472,312927,1878,488898,,,,,,,,,,,1161,1299,8267267,1378,11139,13362,20719,63991,68436,119023,,,,1120,1172.064,1150,853.195,894.2,833.6,38966,2,34842,2,41336,2,248,2,10832,21201,,40,3/7/2017,1,1,14,TARGA MIDLAND LLC,ORYX SO. DELAWARE OGT LLC,48888,11/17/2016,21355,,10369,PHANTOM,TX,8,PERMIAN BASIN,USA,36,0,0,2474,,"SMOOT, D W",(N/A),P-440,31.3389382,-103.0659267,JAGGED PEAK ENERGY LLC,222998,261368,414778,129934748
42389355060000,ENERGEN CORPORATION,CHECKERS STATE UNIT 54-12-21,606H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,4/1/2017,4/1/2018,1434025,367027,606031,857151,3636,4,3630,929,7249,28550,16929,186775,704729,304230,436193,344888,1331600,566821,3401,805448,,,,,,,,,,,1465,4841,13628226,2271,22139,102425,51703,7249,28550,16929,,,,3310,3906.506,3910,255.983,302.6,216.1,152363,4,45403,2,70413,2,422,2,11230,20592,,48,4/22/2017,1,1,13,VAQUERO PERMIAN PROCESSING LLC,"PLAINS MARKETING, L.P.",48354,11/28/2016,20687,,9362,PHANTOM,TX,8,PERMIAN BASIN,USA,12,0,0,5076,54 T4S,T&P RR CO,(N/A),P-440,31.6068183,-103.6217717,ENERGEN RESOURCES CORPORATION,359778,1405475,840222,129934764
42389351920000,CONCHO RESOURCES INC.,GOVERNATOR UNIT,806H,COM,REEVES (TX),TREND AREA,OIL,ACTIVE,H,12/1/2016,4/1/2018,156359,112036,138096,363303,829,1,176,156,545,636,1768,64222,110714,82674,208255,94918,143788,118883,713,307796,,,,,,,,,,,812,1261,6130581,1022,2520,1674,8171,57846,100110,187578,,,,1550,1037.996,1400,963.395,643.7,1505.4,39088,2,25160,2,31675,2,190,2,10785,15349,,43,12/31/2016,1,1,17,"EAGLECLAW MIDSTREAM VENTURES,LLC",ORYX SO. DELAWARE OGT LLC,48813,10/2/2016,15473,,4564,WOLFBONE,TX,8,PERMIAN BASIN,USA,8,0,0,5445,51 T7S,T&P RR CO,(N/A),P-440,31.2733149,-103.4553695,COG OPERATING LLC,54190,56249,175725,129934840
42389354730000,JAGGED PEAK ENERGY LLC,LEGACY 2623B-C3,1H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,3/1/2017,4/1/2018,378860,166889,230032,328017,1380,1,942,410,5027,6808,8925,62072,94228,77777,123045,146692,315609,199294,1196,289334,,,,,,,,,,,133,161,961333,160,9990,33069,19078,9027,11648,19904,,,,1210,2326.158,2270,429.893,826.4,302.1,60426,9,17206,8,25427,9,153,9,11045,20388,,42,1/1/2017,1,1,14,TARGA MIDLAND LLC,ORYX SO. DELAWARE OGT LLC,48867,11/7/2016,21035,,9343,PHANTOM,TX,8,PERMIAN BASIN,USA,11,0,0,29,7,H&GN RR CO,(N/A),P-440,31.3454578,-103.0864975,JAGGED PEAK ENERGY LLC,157862,367212,308113,129934847
42389354720000,JAGGED PEAK ENERGY LLC,LEGACY 2623B-C3,2H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,3/1/2017,4/1/2018,168723,141686,169807,309985,1019,1,417,350,3369,4159,8434,53680,70908,65498,116280,125493,158592,151925,912,273429,,,,,,,,,,,211,247,1512300,252,7957,4727,18029,9697,11560,18809,,,,1170,1190.728,1190,839.822,855,1683.3,25223,9,14849,8,17899,8,107,8,13490,20691,,42,3/19/2017,1,1,14,TARGA MIDLAND LLC,ORYX SO. DELAWARE OGT LLC,48867,10/26/2016,20762,,7201,PHANTOM,TX,8,PERMIAN BASIN,USA,11,0,0,29,7,H&GN RR CO,(N/A),P-440,31.3454884,-103.0866208,JAGGED PEAK ENERGY LLC,131989,157163,291176,129935000
42389350660000,DEVON ENERGY CORPORATION,RICHBURG UNIT,2H,WELL,REEVES (TX),WOLFCAMP,GAS,ACTIVE,H,10/1/2016,4/1/2018,487872,23204,104516,0,627,1,875,33,2433,48992,0,10321,142115,34007,0,16168,278879,62648,376,0,,,,,,,,,,,71,105,531167,89,891,3862,0,11538,170783,0,,,,1470,27180.61,21030,36.791,679.9,230.7,54306,14,2433,1,10598,1,64,1,10943,15180,,,9/28/2016,1,1,19,ENERGY TRANSFER COMPANY,ENTERPRISE CRUDE OIL LLC,282663,11/3/2015,15249,,4237,PHANTOM,TX,8,PERMIAN BASIN,USA,25,0,0,393,4,H&GN RR CO,(N/A),P-440,31.523493,-103.5139461,"DEVON ENERGY PRODUCTION CO, L.P.",11666,317089,0,129940408
42389353690000,CIMAREX ENERGY COMPANY,PAGODA STATE 57-13 UNIT,1H,WELL,REEVES (TX),WOLFCAMP,GAS,ACTIVE,H,4/1/2017,4/1/2018,1137565,231922,421516,957245,2529,3,2880,587,1961,10057,8463,123134,584995,220633,492265,219087,1068775,397216,2383,899359,,,,,,,,,,,873,4124,9361742,1560,12835,68790,57886,1961,10057,8463,6/1/2017,894,6415,4720,4903.04,4900,203.955,211.6,186.6,133264,3,27672,3,49883,3,299,3,10812,20404,0.81,47.4,4/11/2017,1,1,13,CIMAREX ENERGY CO.,ETP CRUDE LLC,282650,11/6/2016,20527,,9592,"FORD, WEST",TX,8,PERMIAN BASIN,USA,13,0,0,3948,57,PSL,(N/A),P-440,31.5848358,-103.8110027,CIMAREX ENERGY CO.,229961,1127508,948782,129940418
42389353940000,"ANADARKO E&P ONSHORE, LLC",KRAKEN 57-3-40,1H,WELL,REEVES (TX),WOLFCAMP,GAS,ACTIVE,H,2/1/2017,4/1/2018,450874,81364,156510,1253755,939,1,1122,203,826,5709,15875,26138,139725,49426,388536,58227,319538,111483,669,888546,,,,,,,,,,,6,59,96452,16,8824,47334,131623,8878,50594,140688,4/8/2017,1868,1907,9650,5522.17,5540,181.088,103.6,186.4,49406,14,8824,15,16713,15,100,15,10000,14834,0.75,51.7,2/25/2017,1,1,15,DELAWARE BASIN JV GATHERING LLC,"RIO ENERGY INTERNATIONAL, INC.",282673,11/24/2016,15008,,4834,PHANTOM,TX,8,PERMIAN BASIN,USA,33,0,0,915,57 T3S,T&P RR CO,(N/A),P-440,31.6805828,-103.9754462,ANADARKO E&P ONSHORE LLC,72486,400280,1113067,129940421
42389355310000,APR OPERATING LLC,SMITHER STATE UNIT 12-13,2H,WELL,REEVES (TX),WOLFCAMP,GAS,ACTIVE,H,7/1/2017,4/1/2018,945893,80866,238515,819558,1431,1,3111,266,1201,10066,8722,45966,488329,127354,423107,,,,,,,,,,,,,,,,205,1500,2727677,455,7500,97921,84842,,,,10/31/2017,977,1860,7340,11697.042,11700,85.492,136.3,76.6,138152,5,11633,6,34350,5,206,5,10259,18311,0.77,54.7,7/18/2017,1,1,10,"EAGLECLAW MIDSTREAM VENTURES,LLC","PERMIAN CRUDE TRANSPORT, LP",282655,4/4/2017,18492,,8052,"FORD, WEST",TX,8,PERMIAN BASIN,USA,1,0,0,2628,53,PSL,(N/A),P-440,31.6136,-104.00944,APR OPERATING LLC,80866,945893,819558,129940428
42389355490000,"ANADARKO E&P ONSHORE, LLC",HONEY SPRINGS 55-4-19,1H,WELL,REEVES (TX),WOLFCAMP,GAS,ACTIVE,H,1/1/2018,1/1/2018,9880,2265,3912,12800,23,0,319,73,2265,9880,12800,,,,,,,,,,,,,,,,,,,,0,0,,0,2265,9880,12800,,,,1/19/2018,2349,4803,,4362.031,4360,229.251,0,229.3,9880,1,2265,1,3912,1,23,1,11167,15566,0.8,49.4,1/17/2018,1,1,1,DELAWARE BASIN JV GATHERING LLC,"RIO ENERGY INTERNATIONAL, INC.",282725,3/6/2017,15730,,4399,PHANTOM,TX,8,PERMIAN BASIN,USA,19,0,0,802,55 T4S,T&P RR CO,(N/A),P-440,31.6062566,-103.7546089,ANADARKO E&P ONSHORE LLC,2265,9880,12800,129940431
42389356170000,"ANADARKO E&P ONSHORE, LLC",CHOLLA STATE 2-4,2H,WELL,REEVES (TX),WOLFCAMP,GAS,INACTIVE,H,6/1/2017,6/1/2017,,4054,4054,0,24,0,,135,4054,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,4054,,0,,,,,,,,,0,,0,,,,4054,1,4054,1,24,1,11272,20356,,,6/2/2017,1,1,1,DELAWARE BASIN JV GATHERING LLC,ANADARKO LONE CREEK GATH LLC,282761,3/20/2017,20520,,9084,PHANTOM,TX,8,PERMIAN BASIN,USA,4,0,0,?22,2,H&GN RR CO,(N/A),P-440,31.7114262,-103.7040327,ANADARKO E&P ONSHORE LLC,4054,,0,129940436
42389356300000,"ANADARKO E&P ONSHORE, LLC",FORT PILLOW 54-4-13,1H,WELL,REEVES (TX),WOLFCAMP,GAS,ACTIVE,H,2/1/2018,4/1/2018,141275,31372,54918,0,330,0,1587,352,4095,17831,0,,,,,,,,,,,,,,,,,,,,282,1408,3097871,516,18546,79796,0,,,,,,,5000,4503.219,4500,222.063,200,232.4,79796,3,18546,3,31845,3,191,3,,,,,4/17/2017,1,1,3,DELAWARE BASIN JV GATHERING LLC,"LION OIL TRADING & TRANS, LLC",282762,3/29/2017,15663,,,PHANTOM,TX,8,PERMIAN BASIN,USA,13,0,0,777,54 T4S,T&P RR CO,(N/A),P-440,31.6063114,-103.6384549,ANADARKO E&P ONSHORE LLC,31372,141275,0,129940437
42389354040000,"ANADARKO E&P ONSHORE, LLC",SANDWORM STATE 57-3-14 UNIT,1H,WELL,REEVES (TX),WOLFCAMP,GAS,INACTIVE,H,10/1/2017,10/1/2017,31078,5201,10381,26224,62,0,1003,168,5201,31078,26224,,,,,,,,,,,,,,,,,,,,0,0,,0,5201,31078,26224,,,,10/13/2017,355,2652,,5975.389,5980,167.353,0,167.4,31078,1,5201,1,10381,1,62,1,10369,17324,0.75,82.1,10/6/2017,1,1,1,DELAWARE BASIN JV GATHERING LLC,ANADARKO LONE CREEK GATH LLC,282728,12/15/2016,17495,,6955,PHANTOM,TX,8,PERMIAN BASIN,USA,14,0,0,3999,57 T3S,T&P RR CO,(N/A),P-440,31.7293768,-103.9417359,ANADARKO E&P ONSHORE LLC,5201,31078,26224,129940635
42389354270000,"ATLANTIC RESOURCES COMPANY, LLC",STATE GATEWAY 38,2H,WELL,REEVES (TX),WOLFCAMP,GAS,ACTIVE,H,1/1/2017,4/1/2018,721440,20503,140743,771421,844,1,1262,31,1469,29300,31330,12755,373908,75073,399813,18218,616944,121042,726,659686,,,,,,,,,,,109,2962,3618321,603,1030,41442,44313,11167,314648,336447,2/20/2017,538,860,27080,43572.408,35190,22.95,36.9,24.9,110802,3,3747,3,22214,3,133,3,10290,16728,0.74,53,1/7/2017,1,1,16,"EAGLECLAW MIDSTREAM VENTURES,LLC","PLAINS MARKETING, L.P.",282664,10/11/2016,16947,,6438,"FORD, WEST",TX,8,PERMIAN BASIN,USA,38,0,0,2981,53,PSL,(N/A),P-440,31.5388261,-104.0283203,"ATLANTIC RESOURCES COMPANY, LLC",9336,406792,434974,129940636
42389353580000,"ANADARKO E&P ONSHORE, LLC",CHUPACABRA 56-2-45 UNIT,1H,WELL,REEVES (TX),WOLFCAMP,GAS,INACTIVE,H,7/1/2017,10/1/2017,39238,40295,46835,36949,281,0,319,328,5726,39238,36949,,,,,,,,,,,,,,,,,,,,246,0,1474645,246,6543,,0,,,,7/13/2017,326,2232,0,973.768,970,1026.938,,,39238,1,20407,3,20407,3,122,3,10938,17699,0.75,68.1,7/7/2017,1,1,4,DELAWARE BASIN JV GATHERING LLC,ANADARKO LONE CREEK GATH LLC,282760,10/2/2016,17864,,6761,PHANTOM,TX,8,PERMIAN BASIN,USA,45,0,0,598,56T2S,T&P RR CO,(N/A),P-440,31.7731511,-103.8737365,ANADARKO E&P ONSHORE LLC,40295,39238,36949,129940645
42389354810000,"ANADARKO E&P ONSHORE, LLC",SIEVERS A UNIT,3H,WELL,REEVES (TX),WOLFCAMP,GAS,ACTIVE,H,5/1/2017,4/1/2018,865764,129640,273934,949255,1644,2,2584,387,5940,35686,39127,37317,249544,78908,273609,129640,865764,273934,1644,949255,,,,,,,,,,,430,2510,5088065,848,15598,106077,116307,,,,7/24/2017,2324,3021,,6678.217,6680,149.741,0,147,125113,11,17969,11,38821,11,233,11,11237,21411,0.73,69.9,5/19/2017,1,1,11,DELAWARE BASIN JV GATHERING LLC,"PERMIAN CRUDE TRANSPORT, LP",282695,1/17/2017,21577,,10174,PHANTOM,TX,8,PERMIAN BASIN,USA,5,0,0,380,3,H&GN RR CO,(N/A),P-440,31.6232342,-103.6188394,ANADARKO E&P ONSHORE LLC,129640,865764,949255,129940649
42389336180000,"CENTENNIAL RESOURCE PRODUCTION, LLC",CRISAN,2H,COM,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,6/1/2017,3/1/2018,9818,8129,9765,144082,59,0,32,27,515,737,1327,4500,5841,5474,84704,,,,,,,,,,,,,,,,33,51,251548,42,1041,1241,10448,,,,,,,1520,1207.775,1210,827.969,658,838.8,1576,2,1041,10,1300,2,8,2,10509,14808,,45,9/17/2013,1,1,10,"EAGLECLAW MIDSTREAM VENTURES,LLC",ORYX SO. DELAWARE OGT LLC,48835,5/18/2013,14808,,4299,PHANTOM,TX,8,PERMIAN BASIN,USA,210,0,0,1109,13,H&GN RR CO,(N/A),P-440,31.2086102,-103.5405427,"CENTENNIAL RESOURCE PROD, LLC",8129,9818,144082,129968677
42389351620000,"PRI OPERATING, LLC",TALLADEGA UNIT 2B,2H,COM,REEVES (TX),TREND AREA,OIL,ACTIVE,H,4/1/2017,4/1/2018,234561,194983,234077,1628481,1404,1,594,494,5422,3142,45284,93673,111311,112225,782348,183232,220594,219998,1320,1530338,,,,,,,,,,,540,681,3921581,654,11751,13967,98143,5422,3142,45284,,,,1260,1220.815,1200,819.125,793.1,841.3,24288,4,19006,4,23054,4,138,4,11413,19070,,38,4/14/2017,1,1,13,ENERGY TRANSFER COMPANY,ORYX SO. DELAWARE OGT LLC,48849,10/23/2016,19070,,7657,WOLFBONE,TX,8,PERMIAN BASIN,USA,11,0,0,1203,C1,PSL,(N/A),P-440,31.2433836,-103.2407646,"PRI OPERATING, LLC",189561,231419,1583197,129968757
